序號,答案
20240621133009,384.07
20240621134009,384.07
20240621135009,384.07
20240621140009,384.07
20240621141009,384.07
20240621142009,384.07
20240621143009,384.07
20240621144009,384.07
20240621145009,384.07
20240621150009,384.07
20240621151009,384.07
20240621152009,384.07
20240621153009,384.07
20240621154009,384.07
20240621155009,384.07
20240621160009,384.07
20240621161009,384.07
20240621162009,384.07
20240621163009,384.07
20240621164009,384.07
20240621165009,384.07
20240628090009,27.41
20240628091009,265.54
20240628092009,241.67
20240628093009,278.45
20240628094009,324.86
20240628095009,352.46
20240628100009,369.73
20240628101009,377.89
20240628102009,379.05
20240628103009,377.83
20240628104009,376.44
20240628105009,376.47
20240628110009,378.95
20240628111009,382.24
20240628112009,383.93
20240628113009,384.55
20240628114009,384.66
20240628115009,384.58
20240628120009,384.46
20240628121009,384.36
20240628122009,384.28
20240628123009,384.23
20240628124009,384.19
20240628125009,384.16
20240628130009,384.13
20240628131009,384.1
20240628132009,384.08
20240628133009,384.07
20240628134009,384.07
20240628135009,384.07
20240628140009,384.07
20240628141009,384.07
20240628142009,384.07
20240628143009,384.07
20240628144009,384.07
20240628145009,384.07
20240628150009,384.07
20240628151009,384.07
20240628152009,384.07
20240628153009,384.07
20240628154009,384.07
20240628155009,384.07
20240628160009,384.07
20240628161009,384.07
20240628162009,384.07
20240628163009,384.07
20240628164009,384.07
20240628165009,384.07
20240717090009,32.43
20240717091009,434.62
20240717092009,304.04
20240717093009,326.7
20240717094009,372.68
20240717095009,383.67
20240717100009,387.93
20240717101009,389.83
20240717102009,387.95
20240717103009,385.08
20240717104009,380.25
20240717105009,379.56
20240717110009,378.95
20240717111009,382.24
20240717112009,383.93
20240717113009,384.55
20240717114009,384.66
20240717115009,384.58
20240717120009,384.46
20240717121009,384.36
20240717122009,384.28
20240717123009,384.23
20240717124009,384.19
20240717125009,384.16
20240717130009,384.13
20240717131009,384.1
20240717132009,384.08
20240717133009,384.07
20240717134009,384.07
20240717135009,384.07
20240717140009,384.07
20240717141009,384.07
20240717142009,384.07
20240717143009,384.07
20240717144009,384.07
20240717145009,384.07
20240717150009,384.07
20240717151009,384.07
20240717152009,384.07
20240717153009,384.07
20240717154009,384.07
20240717155009,384.07
20240717160009,384.07
20240717161009,384.07
20240717162009,384.07
20240717163009,384.07
20240717164009,384.07
20240717165009,384.07
20240316090010,313.87
20240316091010,199.18
20240316092010,239.32
20240316093010,281.51
20240316094010,317.29
20240316095010,345.3
20240316100010,362.84
20240316101010,370.86
20240316102010,373.09
20240316103010,374.05
20240316104010,373.65
20240316105010,375.08
20240316110010,378.95
20240316111010,382.24
20240316112010,383.93
20240316113010,384.55
20240316114010,384.66
20240316115010,384.58
20240316120010,384.46
20240316121010,384.36
20240316122010,384.28
20240316123010,384.23
20240316124010,384.19
20240316125010,384.16
20240316130010,384.13
20240316131010,384.1
20240316132010,384.08
20240316133010,384.07
20240316134010,384.07
20240316135010,384.07
20240316140010,384.07
20240316141010,384.07
20240316142010,384.07
20240316143010,384.07
20240316144010,384.07
20240316145010,384.07
20240316150010,384.07
20240316151010,384.07
20240316152010,384.07
20240316153010,384.07
20240316154010,384.07
20240316155010,384.07
20240316160010,384.07
20240316161010,384.07
20240316162010,384.07
20240316163010,384.07
20240316164010,384.07
20240316165010,384.07
20240324090010,384.42
20240324091010,209.66
20240324092010,245.88
20240324093010,287.41
20240324094010,321.1
20240324095010,346.41
20240324100010,361.64
20240324101010,370.68
20240324102010,374.19
20240324103010,374.38
20240324104010,373.72
20240324105010,375.11
20240324110010,378.95
20240324111010,382.24
20240324112010,383.93
20240324113010,384.55
20240324114010,384.66
20240324115010,384.58
20240324120010,384.46
20240324121010,384.36
20240324122010,384.28
20240324123010,384.23
20240324124010,384.19
20240324125010,384.16
20240324130010,384.13
20240324131010,384.1
20240324132010,384.08
20240324133010,384.07
20240324134010,384.07
20240324135010,384.07
20240324140010,384.07
20240324141010,384.07
20240324142010,384.07
20240324143010,384.07
20240324144010,384.07
20240324145010,384.07
20240324150010,384.07
20240324151010,384.07
20240324152010,384.07
20240324153010,384.07
20240324154010,384.07
20240324155010,384.07
20240324160010,384.07
20240324161010,384.07
20240324162010,384.07
20240324163010,384.07
20240324164010,384.07
20240324165010,384.07
20240412090010,306.55
20240412091010,197.21
20240412092010,238.85
20240412093010,279.83
20240412094010,314.63
20240412095010,343.3
20240412100010,360.93
20240412101010,370.32
20240412102010,373.8
20240412103010,374.16
20240412104010,373.65
20240412105010,375.07
20240412110010,378.95
20240412111010,382.24
20240412112010,383.93
20240412113010,384.55
20240412114010,384.66
20240412115010,384.58
20240412120010,384.46
20240412121010,384.36
20240412122010,384.28
20240412123010,384.23
20240412124010,384.19
20240412125010,384.16
20240412130010,384.13
20240412131010,384.1
20240412132010,384.08
20240412133010,384.07
20240412134010,384.07
20240412135010,384.07
20240412140010,384.07
20240412141010,384.07
20240412142010,384.07
20240412143010,384.07
20240412144010,384.07
20240412145010,384.07
20240412150010,384.07
20240412151010,384.07
20240412152010,384.07
20240412153010,384.07
20240412154010,384.07
20240412155010,384.07
20240412160010,384.07
20240412161010,384.07
20240412162010,384.07
20240412163010,384.07
20240412164010,384.07
20240412165010,384.07
20240419090010,70.05
20240419091010,237.9
20240419092010,241.54
20240419093010,281.04
20240419094010,318.11
20240419095010,347.71
20240419100010,366.61
20240419101010,375.56
20240419102010,377.77
20240419103010,375.58
20240419104010,373.09
20240419105010,374.27
20240419110010,378.95
20240419111010,382.24
20240419112010,383.93
20240419113010,384.55
20240419114010,384.66
20240419115010,384.58
20240419120010,384.46
20240419121010,384.36
20240419122010,384.28
20240419123010,384.23
20240419124010,384.19
20240419125010,384.16
20240419130010,384.13
20240419131010,384.1
20240419132010,384.08
20240419133010,384.07
20240419134010,384.07
20240419135010,384.07
20240419140010,384.07
20240419141010,384.07
20240419142010,384.07
20240419143010,384.07
20240419144010,384.07
20240419145010,384.07
20240419150010,384.07
20240419151010,384.07
20240419152010,384.07
20240419153010,384.07
20240419154010,384.07
20240419155010,384.07
20240419160010,384.07
20240419161010,384.07
20240419162010,384.07
20240419163010,384.07
20240419164010,384.07
20240419165010,384.07
20240515090010,363.67
20240515091010,202.02
20240515092010,241.04
20240515093010,282.9
20240515094010,315.72
20240515095010,344.0
20240515100010,360.99
20240515101010,371.14
20240515102010,374.48
20240515103010,374.38
20240515104010,373.71
20240515105010,375.11
20240515110010,378.95
20240515111010,382.24
20240515112010,383.93
20240515113010,384.55
20240515114010,384.66
20240515115010,384.58
20240515120010,384.46
20240515121010,384.36
20240515122010,384.28
20240515123010,384.23
20240515124010,384.19
20240515125010,384.16
20240515130010,384.13
20240515131010,384.1
20240515132010,384.08
20240515133010,384.07
20240515134010,384.07
20240515135010,384.07
20240515140010,384.07
20240515141010,384.07
20240515142010,384.07
20240515143010,384.07
20240515144010,384.07
20240515145010,384.07
20240515150010,384.07
20240515151010,384.07
20240515152010,384.07
20240515153010,384.07
20240515154010,384.07
20240515155010,384.07
20240515160010,384.07
20240515161010,384.07
20240515162010,384.07
20240515163010,384.07
20240515164010,384.07
20240515165010,384.07
20240526090010,45.47
20240526091010,295.09
20240526092010,254.47
20240526093010,286.6
20240526094010,322.66
20240526095010,349.45
20240526100010,367.6
20240526101010,376.31
20240526102010,376.73
20240526103010,375.12
20240526104010,373.68
20240526105010,376.29
20240526110010,378.95
20240526111010,382.24
20240526112010,383.93
20240526113010,384.55
20240526114010,384.66
20240526115010,384.58
20240526120010,384.46
20240526121010,384.36
20240526122010,384.28
20240526123010,384.23
20240526124010,384.19
20240526125010,384.16
20240526130010,384.13
20240526131010,384.1
20240526132010,384.08
20240526133010,384.07
20240526134010,384.07
20240526135010,384.07
20240526140010,384.07
20240526141010,384.07
20240526142010,384.07
20240526143010,384.07
20240526144010,384.07
20240526145010,384.07
20240526150010,384.07
20240526151010,384.07
20240526152010,384.07
20240526153010,384.07
20240526154010,384.07
20240526155010,384.07
20240526160010,384.07
20240526161010,384.07
20240526162010,384.07
20240526163010,384.07
20240526164010,384.07
20240526165010,384.07
20240617090010,32.62
20240617091010,252.93
20240617092010,241.47
20240617093010,282.01
20240617094010,328.95
20240617095010,356.06
20240617100010,373.0
20240617101010,381.27
20240617102010,381.77
20240617103010,379.55
20240617104010,376.73
20240617105010,375.7
20240617110010,378.95
20240617111010,382.24
20240617112010,383.93
20240617113010,384.55
20240617114010,384.66
20240617115010,384.58
20240617120010,384.46
20240617121010,384.36
20240617122010,384.28
20240617123010,384.23
20240617124010,384.19
20240617125010,384.16
20240617130010,384.13
20240617131010,384.1
20240617132010,384.08
20240617133010,384.07
20240617134010,384.07
20240617135010,384.07
20240617140010,384.07
20240617141010,384.07
20240617142010,384.07
20240617143010,384.07
20240617144010,384.07
20240617145010,384.07
20240617150010,384.07
20240617151010,384.07
20240617152010,384.07
20240617153010,384.07
20240617154010,384.07
20240617155010,384.07
20240617160010,384.07
20240617161010,384.07
20240617162010,384.07
20240617163010,384.07
20240617164010,384.07
20240617165010,384.07
20240630090010,374.14
20240630091010,211.6
20240630092010,248.59
20240630093010,289.1
20240630094010,322.66
20240630095010,351.23
20240630100010,365.22
20240630101010,370.89
20240630102010,372.79
20240630103010,373.89
20240630104010,373.7
20240630105010,375.1
20240630110010,378.95
20240630111010,382.24
20240630112010,383.93
20240630113010,384.55
20240630114010,384.66
20240630115010,384.58
20240630120010,384.46
20240630121010,384.36
20240630122010,384.28
20240630123010,384.23
20240630124010,384.19
20240630125010,384.16
20240630130010,384.13
20240630131010,384.1
20240630132010,384.08
20240630133010,384.07
20240630134010,384.07
20240630135010,384.07
20240630140010,384.07
20240630141010,384.07
20240630142010,384.07
20240630143010,384.07
20240630144010,384.07
20240630145010,384.07
20240630150010,384.07
20240630151010,384.07
20240630152010,384.07
20240630153010,384.07
20240630154010,384.07
20240630155010,384.07
20240630160010,384.07
20240630161010,384.07
20240630162010,384.07
20240630163010,384.07
20240630164010,384.07
20240630165010,384.07
20240714090010,426.95
20240714091010,245.03
20240714092010,261.83
20240714093010,293.23
20240714094010,325.16
20240714095010,351.02
20240714100010,362.35
20240714101010,370.33
20240714102010,373.49
20240714103010,374.24
20240714104010,373.71
20240714105010,375.1
20240714110010,378.95
20240714111010,382.24
20240714112010,383.93
20240714113010,384.55
20240714114010,384.66
20240714115010,384.58
20240714120010,384.46
20240714121010,384.36
20240714122010,384.28
20240714123010,384.23
20240714124010,384.19
20240714125010,384.16
20240714130010,384.13
20240714131010,384.1
20240714132010,384.08
20240714133010,384.07
20240714134010,384.07
20240714135010,384.07
20240714140010,384.07
20240714141010,384.07
20240714142010,384.07
20240714143010,384.07
20240714144010,384.07
20240714145010,384.07
20240714150010,384.07
20240714151010,384.07
20240714152010,384.07
20240714153010,384.07
20240714154010,384.07
20240714155010,384.07
20240714160010,384.07
20240714161010,384.07
20240714162010,384.07
20240714163010,384.07
20240714164010,384.07
20240714165010,384.07
20240718090010,420.62
20240718091010,225.64
20240718092010,251.99
20240718093010,290.78
20240718094010,323.22
20240718095010,347.68
20240718100010,361.98
20240718101010,370.39
20240718102010,373.87
20240718103010,374.33
20240718104010,373.73
20240718105010,375.11
20240718110010,378.95
20240718111010,382.24
20240718112010,383.93
20240718113010,384.55
20240718114010,384.66
20240718115010,384.58
20240718120010,384.46
20240718121010,384.36
20240718122010,384.28
20240718123010,384.23
20240718124010,384.19
20240718125010,384.16
20240718130010,384.13
20240718131010,384.1
20240718132010,384.08
20240718133010,384.07
20240718134010,384.07
20240718135010,384.07
20240718140010,384.07
20240718141010,384.07
20240718142010,384.07
20240718143010,384.07
20240718144010,384.07
20240718145010,384.07
20240718150010,384.07
20240718151010,384.07
20240718152010,384.07
20240718153010,384.07
20240718154010,384.07
20240718155010,384.07
20240718160010,384.07
20240718161010,384.07
20240718162010,384.07
20240718163010,384.07
20240718164010,384.07
20240718165010,384.07
20240720090010,416.81
20240720091010,226.21
20240720092010,252.04
20240720093010,290.36
20240720094010,322.69
20240720095010,346.46
20240720100010,362.09
20240720101010,370.38
20240720102010,373.75
20240720103010,374.3
20240720104010,373.72
20240720105010,375.11
20240720110010,378.95
20240720111010,382.24
20240720112010,383.93
20240720113010,384.55
20240720114010,384.66
20240720115010,384.58
20240720120010,384.46
20240720121010,384.36
20240720122010,384.28
20240720123010,384.23
20240720124010,384.19
20240720125010,384.16
20240720130010,384.13
20240720131010,384.1
20240720132010,384.08
20240720133010,384.07
20240720134010,384.07
20240720135010,384.07
20240720140010,384.07
20240720141010,384.07
20240720142010,384.07
20240720143010,384.07
20240720144010,384.07
20240720145010,384.07
20240720150010,384.07
20240720151010,384.07
20240720152010,384.07
20240720153010,384.07
20240720154010,384.07
20240720155010,384.07
20240720160010,384.07
20240720161010,384.07
20240720162010,384.07
20240720163010,384.07
20240720164010,384.07
20240720165010,384.07
20240322090011,112.14
20240322091011,217.88
20240322092011,258.77
20240322093011,297.77
20240322094011,330.98
20240322095011,356.54
20240322100011,369.14
